factura_id,cliente_id,fecha_corte,monto,condicion_dias,antiguedad_meses,tiene_garantia,sector_retail,sector_manufactura,sector_servicios,sector_construccion,sector_agro,sector_tecnologia,sector_salud,sector_transporte,num_facturas_prev,mora_promedio_hist,mora_ultimo_tramo,tasa_cumplimiento,monto_promedio_hist,ratio_monto,moras_consecutivas,num_gestiones_factura,dias_desde_ultima_gestion,dias_hasta_vence,tasa_contacto_cliente,ultimo_resultado_enc,num_no_contesta_cons,tiene_disputa_activa,tiene_promesa_activa,num_promesas_rotas,tasa_cumpl_promesas,promesas_total,target_mora,sin_gestion_previa,dias_transcurridos_corte,esta_vencida_al_corte,dias_mora_observable,dias_hasta_vence_pos,cliente_nuevo,intensidad_gestion,friccion_contacto,ratio_promesas_rotas
FAC000177,CLI0166,2023-04-10,119298.47,45,71,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,119298.47,1.0,0,5,2.0,-29,0.5,cod_5,2,1,0,0,1.0,0,+60,0,74,1,29,0,1,0.06666666666666667,0.4,0.0
FAC000177,CLI0166,2023-04-15,119298.47,45,71,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,119298.47,1.0,0,6,5.0,-34,0.5,cod_5,3,1,0,0,1.0,0,+60,0,79,1,34,0,1,0.075,0.5,0.0
FAC000300,CLI0166,2023-02-13,148515.51,90,71,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0,119298.47,1.2449,0,0,-1.0,90,0.0,sin_gestion_previa,0,0,0,0,1.0,0,+30,1,0,0,0,90,0,0.0,0.0,0.0
FAC000300,CLI0166,2023-05-19,148515.51,90,71,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0,119298.47,1.2449,0,1,95.0,-5,0.0,cod_4,0,1,0,0,1.0,0,+30,0,95,1,5,0,0,0.010416666666666666,0.0,0.0
FAC001035,CLI0166,2023-05-26,62915.65,45,71,0,0,0,0,1,0,0,0,0,2,37.0,37.0,0.0,133906.99,0.4698,0,0,-1.0,45,0.4286,sin_gestion_previa,0,0,0,0,1.0,0,+30,1,0,0,0,45,0,0.0,0.0,0.0
FAC001035,CLI0166,2023-08-04,62915.65,45,71,0,0,0,0,1,0,0,0,0,2,37.0,37.0,0.0,133906.99,0.4698,0,1,70.0,-25,0.4286,cod_4,0,1,0,0,1.0,0,+30,0,70,1,25,0,0,0.014084507042253521,0.0,0.0
FAC001139,CLI0166,2023-06-06,67985.28,30,71,0,0,0,0,1,0,0,0,0,3,26.0,26.0,0.0,110243.21,0.6167,0,0,-1.0,30,0.4286,sin_gestion_previa,0,0,0,0,1.0,0,+90,1,0,0,0,30,0,0.0,0.0,0.0
FAC001139,CLI0166,2023-08-10,67985.28,30,71,0,0,0,0,1,0,0,0,0,3,26.0,26.0,0.0,110243.21,0.6167,0,1,65.0,-35,0.4286,cod_2,0,0,1,0,1.0,0,+90,0,65,1,35,0,0,0.015151515151515152,0.0,0.0
FAC001139,CLI0166,2023-08-14,67985.28,30,71,0,0,0,0,1,0,0,0,0,3,26.0,26.0,0.0,110243.21,0.6167,0,2,4.0,-39,0.4286,cod_6,1,0,1,0,1.0,0,+90,0,69,1,39,0,0,0.02857142857142857,0.5,0.0
FAC001139,CLI0166,2023-08-21,67985.28,30,71,0,0,0,0,1,0,0,0,0,3,26.0,26.0,0.0,110243.21,0.6167,0,3,7.0,-46,0.4286,cod_6,2,0,1,0,1.0,0,+90,0,76,1,46,0,0,0.03896103896103896,0.6666666666666666,0.0
FAC001139,CLI0166,2023-08-30,67985.28,30,71,0,0,0,0,1,0,0,0,0,3,26.0,26.0,0.0,110243.21,0.6167,0,4,9.0,-55,0.4286,cod_4,0,1,1,0,1.0,0,+90,0,85,1,55,0,0,0.046511627906976744,0.0,0.0
FAC001139,CLI0166,2023-09-10,67985.28,30,71,0,0,0,0,1,0,0,0,0,3,26.0,26.0,0.0,110243.21,0.6167,0,5,11.0,-66,0.4286,cod_5,1,1,1,0,1.0,0,+90,0,96,1,66,0,0,0.05154639175257732,0.2,0.0
FAC001139,CLI0166,2023-09-25,67985.28,30,71,0,0,0,0,1,0,0,0,0,3,26.0,26.0,0.0,110243.21,0.6167,0,6,15.0,-81,0.4286,cod_5,2,1,0,0,1.0,0,+90,0,111,1,81,0,0,0.05357142857142857,0.3333333333333333,0.0
FAC001271,CLI0166,2023-06-24,26900.6,45,71,0,0,0,0,1,0,0,0,0,4,26.0,26.0,0.0,99678.73,0.2699,0,0,-1.0,45,0.4286,sin_gestion_previa,0,0,0,0,1.0,0,+30,1,0,0,0,45,0,0.0,0.0,0.0
FAC001271,CLI0166,2023-07-27,26900.6,45,71,0,0,0,0,1,0,0,0,0,4,26.0,26.0,0.0,99678.73,0.2699,0,1,33.0,12,0.4286,cod_6,1,0,0,0,1.0,0,+30,0,33,0,0,12,0,0.029411764705882353,1.0,0.0
FAC001271,CLI0166,2023-08-13,26900.6,45,71,0,0,0,0,1,0,0,0,0,4,26.0,26.0,0.0,99678.73,0.2699,0,2,17.0,-5,0.4286,cod_6,2,0,0,0,1.0,0,+30,0,50,1,5,0,0,0.0392156862745098,1.0,0.0
FAC001271,CLI0166,2023-08-15,26900.6,45,71,0,0,0,0,1,0,0,0,0,4,26.0,26.0,0.0,99678.73,0.2699,0,3,2.0,-7,0.4286,cod_6,3,0,0,0,1.0,0,+30,0,52,1,7,0,0,0.05660377358490566,1.0,0.0
FAC001431,CLI0166,2023-07-14,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,0,-1.0,45,0.4286,sin_gestion_previa,0,0,0,0,1.0,0,+90,1,0,0,0,45,0,0.0,0.0,0.0
FAC001431,CLI0166,2023-07-28,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,1,14.0,31,0.4286,cod_6,1,0,0,0,1.0,0,+90,0,14,0,0,31,0,0.06666666666666667,1.0,0.0
FAC001431,CLI0166,2023-09-01,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,2,35.0,-4,0.4286,cod_6,2,0,0,0,1.0,0,+90,0,49,1,4,0,0,0.04,1.0,0.0
FAC001431,CLI0166,2023-10-12,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,3,41.0,-45,0.4286,cod_6,3,0,0,0,1.0,0,+90,0,90,1,45,0,0,0.03296703296703297,1.0,0.0
FAC001431,CLI0166,2023-10-25,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,4,13.0,-58,0.4286,cod_6,4,0,0,0,1.0,0,+90,0,103,1,58,0,0,0.038461538461538464,1.0,0.0
FAC001431,CLI0166,2023-10-27,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,5,2.0,-60,0.4286,cod_4,0,1,0,0,1.0,0,+90,0,105,1,60,0,0,0.04716981132075472,0.0,0.0
FAC001431,CLI0166,2023-10-30,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,6,3.0,-63,0.4286,cod_5,1,1,0,0,1.0,0,+90,0,108,1,63,0,0,0.05504587155963303,0.16666666666666666,0.0
FAC001431,CLI0166,2023-11-03,36464.1,45,71,0,0,0,0,1,0,0,0,0,5,26.0,26.0,0.0,85123.1,0.4284,0,7,4.0,-67,0.4286,cod_4,0,1,0,0,1.0,0,+90,0,112,1,67,0,0,0.061946902654867256,0.0,0.0
FAC001706,CLI0166,2023-08-22,61737.29,30,71,0,0,0,0,1,0,0,0,0,6,22.0,17.0,0.0,77013.27,0.8016,0,0,-1.0,30,0.3333,sin_gestion_previa,0,0,0,0,1.0,1,+60,1,0,0,0,30,0,0.0,0.0,0.0
FAC001706,CLI0166,2023-09-25,61737.29,30,71,0,0,0,0,1,0,0,0,0,6,22.0,17.0,0.0,77013.27,0.8016,0,1,34.0,-4,0.3333,cod_7,1,0,0,0,1.0,1,+60,0,34,1,4,0,0,0.02857142857142857,1.0,0.0
FAC001706,CLI0166,2023-09-29,61737.29,30,71,0,0,0,0,1,0,0,0,0,6,22.0,17.0,0.0,77013.27,0.8016,0,2,4.0,-8,0.3333,cod_6,2,0,0,0,1.0,1,+60,0,38,1,8,0,0,0.05128205128205128,1.0,0.0
FAC001706,CLI0166,2023-10-13,61737.29,30,71,0,0,0,0,1,0,0,0,0,6,22.0,17.0,0.0,77013.27,0.8016,0,3,14.0,-22,0.3333,cod_6,3,0,0,0,1.0,1,+60,0,52,1,22,0,0,0.05660377358490566,1.0,0.0
FAC001706,CLI0166,2023-10-21,61737.29,30,71,0,0,0,0,1,0,0,0,0,6,22.0,17.0,0.0,77013.27,0.8016,0,4,8.0,-30,0.3333,cod_6,4,0,0,0,1.0,1,+60,0,60,1,30,0,0,0.06557377049180328,1.0,0.0
FAC001706,CLI0166,2023-11-03,61737.29,30,71,0,0,0,0,1,0,0,0,0,6,22.0,17.0,0.0,77013.27,0.8016,0,5,13.0,-43,0.3333,cod_5,5,0,0,0,1.0,1,+60,0,73,1,43,0,0,0.06756756756756757,1.0,0.0
FAC002315,CLI0166,2023-11-17,44279.06,45,71,0,0,0,0,1,0,0,0,0,7,42.43,42.0,0.0,74830.99,0.5917,7,0,-1.0,45,0.2759,sin_gestion_previa,0,0,0,1,0.0,1,+60,1,0,0,0,45,0,0.0,0.0,1.0
FAC002315,CLI0166,2024-01-03,44279.06,45,71,0,0,0,0,1,0,0,0,0,7,42.43,42.0,0.0,74830.99,0.5917,7,1,47.0,-2,0.2759,cod_6,1,0,0,1,0.0,1,+60,0,47,1,2,0,0,0.020833333333333332,1.0,1.0
FAC002315,CLI0166,2024-01-08,44279.06,45,71,0,0,0,0,1,0,0,0,0,7,42.43,42.0,0.0,74830.99,0.5917,7,2,5.0,-7,0.2759,cod_6,2,0,0,1,0.0,1,+60,0,52,1,7,0,0,0.03773584905660377,1.0,1.0
FAC002315,CLI0166,2024-02-03,44279.06,45,71,0,0,0,0,1,0,0,0,0,7,42.43,42.0,0.0,74830.99,0.5917,7,3,26.0,-33,0.2759,cod_6,3,0,0,1,0.0,1,+60,0,78,1,33,0,0,0.0379746835443038,1.0,1.0
FAC002315,CLI0166,2024-02-09,44279.06,45,71,0,0,0,0,1,0,0,0,0,7,42.43,42.0,0.0,74830.99,0.5917,7,4,6.0,-39,0.2759,cod_7,4,0,0,1,0.0,1,+60,0,84,1,39,0,0,0.047058823529411764,1.0,1.0
FAC002315,CLI0166,2024-02-15,44279.06,45,71,0,0,0,0,1,0,0,0,0,7,42.43,42.0,0.0,74830.99,0.5917,7,5,6.0,-45,0.2759,cod_8,0,0,0,1,0.0,1,+60,0,90,1,45,0,0,0.054945054945054944,0.0,1.0
FAC002414,CLI0166,2023-11-29,8143.7,45,71,0,0,0,0,1,0,0,0,0,8,42.43,42.0,0.0,71012.0,0.1147,0,0,-1.0,45,0.2759,sin_gestion_previa,0,0,0,1,0.0,1,+30,1,0,0,0,45,0,0.0,0.0,1.0
FAC002414,CLI0166,2024-01-26,8143.7,45,71,0,0,0,0,1,0,0,0,0,8,42.43,42.0,0.0,71012.0,0.1147,0,1,58.0,-13,0.2759,cod_6,1,0,0,1,0.0,1,+30,0,58,1,13,0,0,0.01694915254237288,1.0,1.0
FAC002617,CLI0166,2023-12-28,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,0,-1.0,90,0.2759,sin_gestion_previa,0,0,0,1,0.0,1,+90,1,0,0,0,90,0,0.0,0.0,1.0
FAC002617,CLI0166,2024-04-06,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,1,100.0,-10,0.2759,cod_6,1,0,0,1,0.0,1,+90,0,100,1,10,0,0,0.009900990099009901,1.0,1.0
FAC002617,CLI0166,2024-04-07,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,2,1.0,-11,0.2759,cod_6,2,0,0,1,0.0,1,+90,0,101,1,11,0,0,0.0196078431372549,1.0,1.0
FAC002617,CLI0166,2024-04-20,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,3,13.0,-24,0.2759,cod_2,0,0,1,1,0.0,1,+90,0,114,1,24,0,0,0.02608695652173913,0.0,1.0
FAC002617,CLI0166,2024-04-27,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,4,7.0,-31,0.2759,cod_6,1,0,1,1,0.0,1,+90,0,121,1,31,0,0,0.03278688524590164,0.25,1.0
FAC002617,CLI0166,2024-05-21,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,5,24.0,-55,0.2759,cod_5,2,0,1,1,0.0,1,+90,0,145,1,55,0,0,0.03424657534246575,0.4,1.0
FAC002617,CLI0166,2024-06-10,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,6,20.0,-75,0.2759,cod_4,0,1,1,1,0.0,1,+90,0,165,1,75,0,0,0.03614457831325301,0.0,1.0
FAC002617,CLI0166,2024-06-11,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,7,1.0,-76,0.2759,cod_8,0,0,1,1,0.0,1,+90,0,166,1,76,0,0,0.041916167664670656,0.0,1.0
FAC002617,CLI0166,2024-06-23,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,8,12.0,-88,0.2759,cod_5,1,0,0,1,0.0,1,+90,0,178,1,88,0,0,0.0446927374301676,0.125,1.0
FAC002617,CLI0166,2024-06-28,27955.87,90,71,0,0,0,0,1,0,0,0,0,9,42.43,42.0,0.0,64026.63,0.4366,0,9,5.0,-93,0.2759,cod_4,0,1,0,1,0.0,1,+90,0,183,1,93,0,0,0.04891304347826087,0.0,1.0
FAC002864,CLI0166,2024-01-30,38022.2,60,71,0,0,0,0,1,0,0,0,0,10,38.75,43.67,0.0,60419.55,0.6293,0,0,-1.0,60,0.25,sin_gestion_previa,0,0,0,1,0.0,1,+90,1,0,0,0,60,0,0.0,0.0,1.0
FAC002864,CLI0166,2024-02-13,38022.2,60,71,0,0,0,0,1,0,0,0,0,10,38.75,43.67,0.0,60419.55,0.6293,0,1,14.0,46,0.25,cod_6,1,0,0,1,0.0,1,+90,0,14,0,0,46,0,0.06666666666666667,1.0,1.0
FAC002864,CLI0166,2024-04-03,38022.2,60,71,0,0,0,0,1,0,0,0,0,10,38.75,43.67,0.0,60419.55,0.6293,0,2,50.0,-4,0.25,cod_4,0,1,0,1,0.0,1,+90,0,64,1,4,0,0,0.03076923076923077,0.0,1.0
FAC002864,CLI0166,2024-04-15,38022.2,60,71,0,0,0,0,1,0,0,0,0,10,38.75,43.67,0.0,60419.55,0.6293,0,3,12.0,-16,0.25,cod_3,0,0,0,1,0.0,1,+90,0,76,1,16,0,0,0.03896103896103896,0.0,1.0
FAC002864,CLI0166,2024-06-09,38022.2,60,71,0,0,0,0,1,0,0,0,0,10,38.75,43.67,0.0,60419.55,0.6293,0,4,55.0,-71,0.25,cod_3,0,0,0,1,0.0,1,+90,0,131,1,71,0,0,0.030303030303030304,0.0,1.0
FAC002864,CLI0166,2024-06-11,38022.2,60,71,0,0,0,0,1,0,0,0,0,10,38.75,43.67,0.0,60419.55,0.6293,0,5,2.0,-73,0.25,cod_4,0,1,0,1,0.0,1,+90,0,133,1,73,0,0,0.03731343283582089,0.0,1.0
FAC002864,CLI0166,2024-06-27,38022.2,60,71,0,0,0,0,1,0,0,0,0,10,38.75,43.67,0.0,60419.55,0.6293,0,6,16.0,-89,0.25,cod_4,0,1,0,1,0.0,1,+90,0,149,1,89,0,0,0.04,0.0,1.0
FAC002990,CLI0166,2024-02-17,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,0,-1.0,90,0.25,sin_gestion_previa,0,0,0,1,0.0,1,+90,1,0,0,0,90,0,0.0,0.0,1.0
FAC002990,CLI0166,2024-03-23,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,1,35.0,55,0.25,cod_3,0,0,0,1,0.0,1,+90,0,35,0,0,55,0,0.027777777777777776,0.0,1.0
FAC002990,CLI0166,2024-06-27,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,2,96.0,-41,0.25,cod_6,1,0,0,1,0.0,1,+90,0,131,1,41,0,0,0.015151515151515152,0.5,1.0
FAC002990,CLI0166,2024-07-07,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,3,10.0,-51,0.25,cod_6,2,0,0,1,0.0,1,+90,0,141,1,51,0,0,0.02112676056338028,0.6666666666666666,1.0
FAC002990,CLI0166,2024-07-09,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,4,2.0,-53,0.25,cod_6,3,0,0,1,0.0,1,+90,0,143,1,53,0,0,0.027777777777777776,0.75,1.0
FAC002990,CLI0166,2024-07-15,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,5,6.0,-59,0.25,cod_4,0,1,0,1,0.0,1,+90,0,149,1,59,0,0,0.03333333333333333,0.0,1.0
FAC002990,CLI0166,2024-07-18,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,6,3.0,-62,0.25,cod_2,0,0,1,1,0.0,1,+90,0,152,1,62,0,0,0.0392156862745098,0.0,1.0
FAC002990,CLI0166,2024-08-20,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,7,33.0,-95,0.25,cod_0,0,0,0,1,0.0,1,+90,0,185,1,95,0,0,0.03763440860215054,0.0,1.0
FAC002990,CLI0166,2024-08-29,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,8,9.0,-104,0.25,cod_5,1,0,0,1,0.0,1,+90,0,194,1,104,0,0,0.041025641025641026,0.125,1.0
FAC002990,CLI0166,2024-09-01,92989.62,90,71,0,0,0,0,1,0,0,0,0,11,38.75,43.67,0.0,58383.43,1.5927,0,9,3.0,-107,0.25,cod_3,0,0,0,1,0.0,1,+90,0,197,1,107,0,0,0.045454545454545456,0.0,1.0
FAC003045,CLI0166,2024-02-24,67764.16,90,71,0,0,0,0,1,0,0,0,0,12,39.78,37.0,0.0,61267.28,1.106,0,0,-1.0,90,0.25,sin_gestion_previa,0,0,0,1,0.0,1,+90,1,0,0,0,90,0,0.0,0.0,1.0
FAC003045,CLI0166,2024-06-05,67764.16,90,71,0,0,0,0,1,0,0,0,0,12,39.78,37.0,0.0,61267.28,1.106,0,1,102.0,-12,0.25,cod_8,0,0,0,1,0.0,1,+90,0,102,1,12,0,0,0.009708737864077669,0.0,1.0
FAC003045,CLI0166,2024-06-12,67764.16,90,71,0,0,0,0,1,0,0,0,0,12,39.78,37.0,0.0,61267.28,1.106,0,2,7.0,-19,0.25,cod_6,1,0,0,1,0.0,1,+90,0,109,1,19,0,0,0.01818181818181818,0.5,1.0
FAC003045,CLI0166,2024-06-15,67764.16,90,71,0,0,0,0,1,0,0,0,0,12,39.78,37.0,0.0,61267.28,1.106,0,3,3.0,-22,0.25,cod_6,2,0,0,1,0.0,1,+90,0,112,1,22,0,0,0.02654867256637168,0.6666666666666666,1.0
FAC003045,CLI0166,2024-06-28,67764.16,90,71,0,0,0,0,1,0,0,0,0,12,39.78,37.0,0.0,61267.28,1.106,0,4,13.0,-35,0.25,cod_6,3,0,0,1,0.0,1,+90,0,125,1,35,0,0,0.031746031746031744,0.75,1.0
FAC003045,CLI0166,2024-07-23,67764.16,90,71,0,0,0,0,1,0,0,0,0,12,39.78,37.0,0.0,61267.28,1.106,0,5,25.0,-60,0.25,cod_5,4,0,0,1,0.0,1,+90,0,150,1,60,0,0,0.033112582781456956,0.8,1.0
FAC003132,CLI0166,2024-03-05,75664.61,45,71,0,0,0,0,1,0,0,0,0,13,39.78,37.0,0.0,61767.04,1.225,0,0,-1.0,45,0.25,sin_gestion_previa,0,0,0,1,0.0,1,+30,1,0,0,0,45,0,0.0,0.0,1.0
FAC003132,CLI0166,2024-05-03,75664.61,45,71,0,0,0,0,1,0,0,0,0,13,39.78,37.0,0.0,61767.04,1.225,0,1,59.0,-14,0.25,cod_6,1,0,0,1,0.0,1,+30,0,59,1,14,0,0,0.016666666666666666,1.0,1.0
FAC003132,CLI0166,2024-05-09,75664.61,45,71,0,0,0,0,1,0,0,0,0,13,39.78,37.0,0.0,61767.04,1.225,0,2,6.0,-20,0.25,cod_3,0,0,0,1,0.0,1,+30,0,65,1,20,0,0,0.030303030303030304,0.0,1.0
FAC003402,CLI0166,2024-04-08,56238.56,30,71,0,0,0,0,1,0,0,0,0,14,39.78,37.0,0.0,62759.72,0.8961,0,0,-1.0,30,0.275,sin_gestion_previa,0,0,0,1,0.0,1,+30,1,0,0,0,30,0,0.0,0.0,1.0
FAC003402,CLI0166,2024-05-14,56238.56,30,71,0,0,0,0,1,0,0,0,0,14,39.78,37.0,0.0,62759.72,0.8961,0,1,36.0,-6,0.275,cod_4,0,1,0,1,0.0,1,+30,0,36,1,6,0,0,0.02702702702702703,0.0,1.0
FAC003402,CLI0166,2024-05-18,56238.56,30,71,0,0,0,0,1,0,0,0,0,14,39.78,37.0,0.0,62759.72,0.8961,0,2,4.0,-10,0.275,cod_6,1,1,0,1,0.0,1,+30,0,40,1,10,0,0,0.04878048780487805,0.5,1.0
FAC003462,CLI0166,2024-04-17,14701.38,30,71,0,0,0,0,1,0,0,0,0,15,39.78,37.0,0.0,62324.98,0.2359,0,0,-1.0,30,0.2927,sin_gestion_previa,0,0,0,1,0.0,1,+90,1,0,0,0,30,0,0.0,0.0,1.0
FAC003462,CLI0166,2024-05-28,14701.38,30,71,0,0,0,0,1,0,0,0,0,15,39.78,37.0,0.0,62324.98,0.2359,0,1,41.0,-11,0.2927,cod_2,0,0,1,1,0.0,1,+90,0,41,1,11,0,0,0.023809523809523808,0.0,1.0
FAC003462,CLI0166,2024-05-31,14701.38,30,71,0,0,0,0,1,0,0,0,0,15,39.78,37.0,0.0,62324.98,0.2359,0,2,3.0,-14,0.2927,cod_3,0,0,1,1,0.0,1,+90,0,44,1,14,0,0,0.044444444444444446,0.0,1.0
FAC003462,CLI0166,2024-06-17,14701.38,30,71,0,0,0,0,1,0,0,0,0,15,39.78,37.0,0.0,62324.98,0.2359,0,3,17.0,-31,0.2927,cod_4,0,1,1,1,0.0,1,+90,0,61,1,31,0,0,0.04838709677419355,0.0,1.0
FAC003462,CLI0166,2024-06-28,14701.38,30,71,0,0,0,0,1,0,0,0,0,15,39.78,37.0,0.0,62324.98,0.2359,0,4,11.0,-42,0.2927,cod_3,0,0,1,1,0.0,1,+90,0,72,1,42,0,0,0.0547945205479452,0.0,1.0
FAC003462,CLI0166,2024-08-07,14701.38,30,71,0,0,0,0,1,0,0,0,0,15,39.78,37.0,0.0,62324.98,0.2359,0,5,40.0,-82,0.2927,cod_5,1,0,1,1,0.0,1,+90,0,112,1,82,0,0,0.04424778761061947,0.2,1.0
FAC003462,CLI0166,2024-08-10,14701.38,30,71,0,0,0,0,1,0,0,0,0,15,39.78,37.0,0.0,62324.98,0.2359,0,6,3.0,-85,0.2927,cod_3,0,0,1,1,0.0,1,+90,0,115,1,85,0,0,0.05172413793103448,0.0,1.0
FAC003477,CLI0166,2024-04-19,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,0,-1.0,60,0.2927,sin_gestion_previa,0,0,0,1,0.0,1,+90,1,0,0,0,60,0,0.0,0.0,1.0
FAC003477,CLI0166,2024-05-27,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,1,38.0,22,0.2927,cod_3,0,0,0,1,0.0,1,+90,0,38,0,0,22,0,0.02564102564102564,0.0,1.0
FAC003477,CLI0166,2024-07-10,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,2,44.0,-22,0.2927,cod_6,1,0,0,1,0.0,1,+90,0,82,1,22,0,0,0.024096385542168676,0.5,1.0
FAC003477,CLI0166,2024-07-17,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,3,7.0,-29,0.2927,cod_6,2,0,0,1,0.0,1,+90,0,89,1,29,0,0,0.03333333333333333,0.6666666666666666,1.0
FAC003477,CLI0166,2024-08-01,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,4,15.0,-44,0.2927,cod_4,0,1,0,1,0.0,1,+90,0,104,1,44,0,0,0.0380952380952381,0.0,1.0
FAC003477,CLI0166,2024-08-03,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,5,2.0,-46,0.2927,cod_5,1,1,0,1,0.0,1,+90,0,106,1,46,0,0,0.04672897196261682,0.2,1.0
FAC003477,CLI0166,2024-08-17,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,6,14.0,-60,0.2927,cod_0,0,0,0,1,0.0,1,+90,0,120,1,60,0,0,0.049586776859504134,0.0,1.0
FAC003477,CLI0166,2024-08-20,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,7,3.0,-63,0.2927,cod_0,0,0,0,1,0.0,1,+90,0,123,1,63,0,0,0.056451612903225805,0.0,1.0
FAC003477,CLI0166,2024-08-23,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,8,3.0,-66,0.2927,cod_8,0,0,0,1,0.0,1,+90,0,126,1,66,0,0,0.06299212598425197,0.0,1.0
FAC003477,CLI0166,2024-09-21,107373.5,60,71,0,0,0,0,1,0,0,0,0,16,39.78,37.0,0.0,59348.5,1.8092,0,9,29.0,-95,0.2927,cod_4,0,1,0,1,0.0,1,+90,0,155,1,95,0,0,0.057692307692307696,0.0,1.0
FAC003483,CLI0166,2024-04-20,25514.28,60,71,0,0,0,0,1,0,0,0,0,17,39.78,37.0,0.0,62173.5,0.4104,0,0,-1.0,60,0.3095,sin_gestion_previa,0,0,0,1,0.0,2,+30,1,0,0,0,60,0,0.0,0.0,0.5
FAC003483,CLI0166,2024-06-20,25514.28,60,71,0,0,0,0,1,0,0,0,0,17,39.78,37.0,0.0,62173.5,0.4104,0,1,61.0,-1,0.3095,cod_6,1,0,0,1,0.0,2,+30,0,61,1,1,0,0,0.016129032258064516,1.0,0.5
FAC003483,CLI0166,2024-06-21,25514.28,60,71,0,0,0,0,1,0,0,0,0,17,39.78,37.0,0.0,62173.5,0.4104,0,2,1.0,-2,0.3095,cod_6,2,0,0,1,0.0,2,+30,0,62,1,2,0,0,0.031746031746031744,1.0,0.5
FAC003483,CLI0166,2024-06-24,25514.28,60,71,0,0,0,0,1,0,0,0,0,17,39.78,37.0,0.0,62173.5,0.4104,0,3,3.0,-5,0.3095,cod_0,0,0,0,1,0.0,2,+30,0,65,1,5,0,0,0.045454545454545456,0.0,0.5
