cliente_id,feature,feature_label,reason_label,direction,weight,client_value,normalized_risk_component,risk_contribution_points,rating_reason_rank
CLI0173,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,6.0825,0.365,3.55,2
CLI0173,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.565265,0.465,3.23,3
CLI0173,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.025,0.29,2.42,4
CLI0173,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,3.6,0.245,2.38,5
CLI0173,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.35,0.38,2.38,6
CLI0173,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.975,0.285,2.38,7
CLI0173,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1666666666666666,0.3025,2.31,8
CLI0173,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.8785700000000001,0.21,2.04,9
CLI0173,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,4.85,0.225,2.03,10
CLI0173,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.35,0.29,1.61,11
CLI0173,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,30.55,0.265,1.1,12
CLI0173,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0,0.06,0.33,13
CLI0174,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.3749916666666666,0.905,6.28,1
CLI0174,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1666666666666666,0.3025,2.31,2
CLI0174,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,3
CLI0174,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,4
CLI0174,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,5
CLI0174,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1666666666666666,0.115,0.72,6
CLI0174,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0,0.06,0.33,7
CLI0174,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,0.0,0.0325,0.32,8
CLI0174,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.0,0.025,0.24,9
CLI0174,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,1.0,0.02,0.19,10
CLI0174,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,0.0,0.02,0.18,11
CLI0174,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.0,0.02,0.11,12
CLI0174,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,54.66666666666666,0.0,0.0,13
CLI0175,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.9285714285714286,1.0,8.33,1
CLI0175,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.0714285714285714,0.995,8.29,2
CLI0175,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.8207892857142857,0.275,2.67,3
CLI0175,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,4
CLI0175,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,2.4492857142857143,0.17,1.65,5
CLI0175,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,1.6303571428571428,0.17,1.65,6
CLI0175,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0357142857142857,0.2225,1.24,7
CLI0175,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,2.2857142857142856,0.13,1.17,8
CLI0175,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.2142857142857142,0.175,0.97,9
CLI0175,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,42.92857142857143,0.06,0.25,10
CLI0175,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.0833333333333333,0.03,0.23,11
CLI0175,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1071428571428571,0.0375,0.23,12
CLI0175,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.90475,0.005,0.03,13
CLI0176,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,5.414516129032258,0.285,2.77,1
CLI0176,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,2.8108064516129034,0.25,2.43,2
CLI0176,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.8550016129032258,0.245,2.38,3
CLI0176,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,6.725806451612903,0.255,2.3,4
CLI0176,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,5
CLI0176,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3225806451612903,0.3325,2.08,6
CLI0176,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.3225806451612903,0.2675,1.49,7
CLI0176,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.669058064516129,0.21,1.46,8
CLI0176,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1387096774193548,0.185,1.41,9
CLI0176,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,10
CLI0176,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,11
CLI0176,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.032258064516129,0.2025,1.13,12
CLI0176,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,33.91935483870968,0.23,0.96,13
CLI0177,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.0958904109589041,0.955,9.28,1
CLI0177,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,43.735821917808224,0.945,9.19,2
CLI0177,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,35.98554794520548,0.915,8.9,3
CLI0177,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,23.815068493150687,0.81,7.31,4
CLI0177,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2677701674277016,0.8,6.11,5
CLI0177,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4749979452054794,0.76,5.28,6
CLI0177,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0136986301369863,0.55,4.97,7
CLI0177,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.5753424657534246,0.735,4.59,8
CLI0177,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.2815691158156911,0.55,4.58,9
CLI0177,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7003767123287671,0.54,4.5,10
CLI0177,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.684931506849315,0.72,4.0,11
CLI0177,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,12.616438356164384,0.86,3.58,12
CLI0177,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1027397260273972,0.63,3.5,13
CLI0178,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.675,0.915,7.62,1
CLI0178,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.15,0.805,7.27,2
CLI0178,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.325,0.855,7.12,3
CLI0178,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,16.1,0.55,4.97,4
CLI0178,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,12.649,0.495,4.81,5
CLI0178,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,9.2995,0.465,4.52,6
CLI0178,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.6083475,0.46,4.47,7
CLI0178,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.125,0.75,4.17,8
CLI0178,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6,0.5925,3.29,9
CLI0178,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,16.15,0.66,2.75,10
CLI0178,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.275,0.27,1.69,11
CLI0178,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1029166666666666,0.075,0.57,12
CLI0178,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.828305,0.02,0.14,13
CLI0179,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,34.41422535211267,0.895,8.7,1
CLI0179,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.7887323943661971,0.96,8.67,2
CLI0179,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,28.253521126760564,0.95,8.58,3
CLI0179,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,30.75633802816901,0.8,7.78,4
CLI0179,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.2676056338028169,0.76,7.39,5
CLI0179,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.3291974066621954,0.95,7.26,6
CLI0179,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.3666535211267605,0.91,6.32,7
CLI0179,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,1.0140845070422535,0.975,6.09,8
CLI0179,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.7323943661971831,0.89,4.94,9
CLI0179,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1408450704225352,0.855,4.75,10
CLI0179,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.2253521126760563,0.48,4.0,11
CLI0179,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7746478873239436,0.475,3.96,12
CLI0179,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,15.394366197183098,0.69,2.88,13
CLI0180,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,9.477391304347826,0.47,4.57,1
CLI0180,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,12.782608695652174,0.45,4.06,2
CLI0180,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.4347826086956521,0.555,3.47,3
CLI0180,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,8.583043478260869,0.35,3.4,4
CLI0180,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,5
CLI0180,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1630434782608695,0.285,2.18,6
CLI0180,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6628869565217391,0.235,1.63,7
CLI0180,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.3478260869565217,0.285,1.58,8
CLI0180,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.9212565217391304,0.145,1.41,9
CLI0180,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,10
CLI0180,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,11
CLI0180,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,31.130434782608692,0.255,1.06,12
CLI0180,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0,0.06,0.33,13
CLI0181,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,26.735294117647054,0.89,8.03,1
CLI0181,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,27.737352941176468,0.75,7.29,2
CLI0181,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,25.381911764705883,0.74,7.19,3
CLI0181,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.1029411764705882,0.77,6.95,4
CLI0181,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.4583941176470588,0.62,6.03,5
CLI0181,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1764705882352941,0.95,5.28,6
CLI0181,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.303921568627451,0.59,4.92,7
CLI0181,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.7205882352941176,0.85,4.72,8
CLI0181,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.6764661764705882,0.565,4.71,9
CLI0181,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,15.367647058823527,0.695,2.9,10
CLI0181,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3823529411764705,0.43,2.69,11
CLI0181,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1413515406162465,0.2,1.53,12
CLI0181,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6745720588235294,0.19,1.32,13
CLI0182,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.2601626016260162,0.53,4.42,1
CLI0182,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7296865853658536,0.515,4.29,2
CLI0182,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,6.963414634146342,0.265,2.39,3
CLI0182,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,4
CLI0182,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,3.384268292682927,0.225,2.19,5
CLI0182,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,2.004268292682927,0.22,2.14,6
CLI0182,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.8804792682926829,0.2,1.94,7
CLI0182,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.048780487804878,0.2875,1.6,8
CLI0182,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.2926829268292683,0.245,1.36,9
CLI0182,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1229674796747967,0.145,1.11,10
CLI0182,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1829268292682926,0.15,0.94,11
CLI0182,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,38.35365853658536,0.14,0.58,12
CLI0182,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.7850719512195122,0.05,0.35,13
CLI0183,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,46.22957983193277,0.96,9.33,1
CLI0183,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,39.16495798319328,0.95,9.24,2
CLI0183,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.2387529411764705,0.805,7.83,3
CLI0183,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,24.865546218487395,0.84,7.58,4
CLI0183,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.3562725090036014,0.975,7.45,5
CLI0183,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.4445436974789916,0.785,6.54,6
CLI0183,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.349090756302521,0.93,6.46,7
CLI0183,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,1.092436974789916,0.985,6.16,8
CLI0183,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.4552457346574993,0.735,6.12,9
CLI0183,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.7226890756302521,0.87,4.83,10
CLI0183,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,11.025210084033612,0.975,4.06,11
CLI0183,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1092436974789916,0.685,3.81,12
CLI0183,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,13
CLI0184,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,32.48367346938775,0.87,8.46,1
CLI0184,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.6938775510204082,0.935,8.44,2
CLI0184,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.2857142857142857,0.905,7.54,3
CLI0184,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.2628806122448979,0.775,7.53,4
CLI0184,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.3759353741496599,0.985,7.52,5
CLI0184,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.6054421768707483,0.865,7.21,6
CLI0184,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.3019295918367347,0.99,6.87,7
CLI0184,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,25.13581632653061,0.695,6.76,8
CLI0184,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,20.448979591836736,0.695,6.27,9
CLI0184,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.8979591836734694,0.955,5.97,10
CLI0184,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6938775510204082,0.765,4.25,11
CLI0184,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,13.73469387755102,0.77,3.21,12
CLI0184,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0918367346938775,0.56,3.11,13
CLI0185,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.7859848484848485,0.975,8.12,1
CLI0185,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.2079511363636363,0.96,8.0,2
CLI0185,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.034090909090909,0.63,5.69,3
CLI0185,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.5949977272727273,0.48,4.67,4
CLI0185,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,12.304204545454546,0.465,4.52,5
CLI0185,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,8.952272727272726,0.45,4.38,6
CLI0185,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,13.125,0.455,4.11,7
CLI0185,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1022727272727272,0.615,3.42,8
CLI0185,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5729272727272727,0.43,2.99,9
CLI0185,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.5,0.42,2.33,10
CLI0185,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,23.068181818181817,0.45,1.87,11
CLI0185,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.2954545454545454,0.29,1.81,12
CLI0185,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1458333333333333,0.21,1.6,13
CLI0186,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.0416666666666666,0.99,9.62,1
CLI0186,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,32.33162037037037,0.81,7.87,2
CLI0186,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.6659894889061555,0.905,7.54,3
CLI0186,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.2986023148148148,0.885,7.38,4
CLI0186,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,23.601342592592594,0.7,6.81,5
CLI0186,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2803479570840682,0.835,6.38,6
CLI0186,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,20.689814814814813,0.705,6.36,7
CLI0186,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.439011574074074,0.835,5.8,8
CLI0186,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.6574074074074074,0.805,5.03,9
CLI0186,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0092592592592592,0.525,4.74,10
