factura_id,cliente_id,num_corte,fecha_corte,monto,condicion_dias,antiguedad_meses,tiene_garantia,sector_retail,sector_manufactura,sector_servicios,sector_construccion,sector_agro,sector_tecnologia,sector_salud,sector_transporte,num_facturas_prev,mora_promedio_hist,mora_ultimo_tramo,tasa_cumplimiento,monto_promedio_hist,ratio_monto,moras_consecutivas,num_gestiones_factura,dias_desde_ultima_gestion,dias_desde_emision,dias_hasta_vence,tasa_contacto_cliente,ultimo_resultado_enc,num_no_contesta_cons,tiene_disputa_activa,tiene_promesa_activa,num_promesas_rotas,tasa_cumpl_promesas,promesas_total,target
FAC004258,CLI0154,0,2024-08-07,66844.61,60,60,1,0,0,0,1,0,0,0,0,27,10.32,17.0,0.6364,76428.8,0.8746,0,0,,0,60,0.5833,,0,0,0,1,0.8,6,+30
FAC004258,CLI0154,1,2024-10-02,66844.61,60,60,1,0,0,0,1,0,0,0,0,27,10.32,17.0,0.6364,76428.8,0.8746,0,1,56.0,56,4,0.5833,1.0,0,0,0,1,0.8,6,+30
FAC004258,CLI0154,2,2024-10-19,66844.61,60,60,1,0,0,0,1,0,0,0,0,27,10.32,17.0,0.6364,76428.8,0.8746,0,2,17.0,73,-13,0.5833,3.0,0,0,0,1,0.8,6,+30
FAC004486,CLI0154,0,2024-09-09,144889.26,30,60,1,0,0,0,1,0,0,0,0,28,10.04,18.33,0.6087,76086.51,1.9043,0,0,,0,30,0.575,,0,0,0,1,0.8,6,+60
FAC004486,CLI0154,1,2024-09-21,144889.26,30,60,1,0,0,0,1,0,0,0,0,28,10.04,18.33,0.6087,76086.51,1.9043,0,1,12.0,12,18,0.575,1.0,0,0,0,1,0.8,6,+60
FAC004486,CLI0154,2,2024-10-18,144889.26,30,60,1,0,0,0,1,0,0,0,0,28,10.04,18.33,0.6087,76086.51,1.9043,0,2,27.0,39,-9,0.575,6.0,1,0,0,1,0.8,6,+60
FAC004486,CLI0154,3,2024-10-19,144889.26,30,60,1,0,0,0,1,0,0,0,0,28,10.04,18.33,0.6087,76086.51,1.9043,0,3,1.0,40,-10,0.575,2.0,0,0,1,1,0.8,6,+60
FAC004572,CLI0154,0,2024-09-20,18714.61,45,60,1,0,0,0,1,0,0,0,0,29,10.04,18.33,0.6087,78459.02,0.2385,0,0,,0,45,0.5349,,0,0,0,2,0.6667,6,+60
FAC004572,CLI0154,1,2024-09-26,18714.61,45,60,1,0,0,0,1,0,0,0,0,29,10.04,18.33,0.6087,78459.02,0.2385,0,1,6.0,6,39,0.5349,6.0,1,0,0,2,0.6667,6,+60
FAC004572,CLI0154,2,2024-11-30,18714.61,45,60,1,0,0,0,1,0,0,0,0,29,10.04,18.33,0.6087,78459.02,0.2385,0,2,65.0,71,-26,0.5349,2.0,0,0,1,2,0.6667,6,+60
FAC004572,CLI0154,3,2024-12-17,18714.61,45,60,1,0,0,0,1,0,0,0,0,29,10.04,18.33,0.6087,78459.02,0.2385,0,3,17.0,88,-43,0.5349,6.0,1,0,1,2,0.6667,6,+60
FAC004738,CLI0154,0,2024-10-14,125361.3,90,60,1,0,0,0,1,0,0,0,0,30,13.88,15.67,0.56,76467.54,1.6394,0,0,,0,90,0.549,,0,0,0,2,0.7143,7,on_time
FAC004738,CLI0154,1,2024-10-31,125361.3,90,60,1,0,0,0,1,0,0,0,0,30,13.88,15.67,0.56,76467.54,1.6394,0,1,17.0,17,73,0.549,1.0,0,0,0,2,0.7143,7,on_time
FAC004888,CLI0154,0,2024-11-03,84817.39,30,60,1,0,0,0,1,0,0,0,0,31,15.78,16.0,0.5185,78044.76,1.0868,0,0,,0,30,0.5714,,0,0,0,2,0.7143,8,+30
FAC004888,CLI0154,1,2024-12-04,84817.39,30,60,1,0,0,0,1,0,0,0,0,31,15.78,16.0,0.5185,78044.76,1.0868,0,1,31.0,31,-1,0.5714,2.0,0,0,1,2,0.7143,8,+30
FAC004888,CLI0154,2,2024-12-06,84817.39,30,60,1,0,0,0,1,0,0,0,0,31,15.78,16.0,0.5185,78044.76,1.0868,0,2,2.0,33,-3,0.5714,6.0,1,0,1,2,0.7143,8,+30
FAC004888,CLI0154,3,2024-12-07,84817.39,30,60,1,0,0,0,1,0,0,0,0,31,15.78,16.0,0.5185,78044.76,1.0868,0,3,1.0,34,-4,0.5714,6.0,2,0,1,2,0.7143,8,+30
FAC004916,CLI0154,0,2024-11-06,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,0,,0,60,0.5714,,0,0,0,2,0.7143,8,+90
FAC004916,CLI0154,1,2024-12-03,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,1,27.0,27,33,0.5714,1.0,0,0,0,2,0.7143,8,+90
FAC004916,CLI0154,2,2025-01-07,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,2,35.0,62,-2,0.5714,6.0,1,0,0,2,0.7143,8,+90
FAC004916,CLI0154,3,2025-01-20,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,3,13.0,75,-15,0.5714,4.0,0,1,0,2,0.7143,8,+90
FAC004916,CLI0154,4,2025-03-02,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,4,41.0,116,-56,0.5714,3.0,0,0,0,2,0.7143,8,+90
FAC004916,CLI0154,5,2025-03-23,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,5,21.0,137,-77,0.5714,1.0,0,0,0,2,0.7143,8,+90
FAC004916,CLI0154,6,2025-03-30,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,6,7.0,144,-84,0.5714,8.0,0,0,0,2,0.7143,8,+90
FAC004916,CLI0154,7,2025-04-02,23313.39,60,60,1,0,0,0,1,0,0,0,0,32,17.21,16.0,0.5,78256.4,0.2979,0,7,3.0,147,-87,0.5714,8.0,0,0,0,2,0.7143,8,+90
FAC004969,CLI0154,0,2024-11-15,49519.41,60,60,1,0,0,0,1,0,0,0,0,33,17.86,26.67,0.4828,76591.46,0.6465,0,0,,0,60,0.5714,,0,0,0,3,0.625,8,on_time
FAC000117,CLI0155,0,2023-01-18,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,0,,0,45,0.5,,0,0,0,0,1.0,0,+90
FAC000117,CLI0155,1,2023-03-07,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,1,48.0,48,-3,0.5,6.0,1,0,0,0,1.0,0,+90
FAC000117,CLI0155,2,2023-03-12,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,2,5.0,53,-8,0.5,6.0,2,0,0,0,1.0,0,+90
FAC000117,CLI0155,3,2023-03-20,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,3,8.0,61,-16,0.5,6.0,3,0,0,0,1.0,0,+90
FAC000117,CLI0155,4,2023-04-05,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,4,16.0,77,-32,0.5,6.0,4,0,0,0,1.0,0,+90
FAC000117,CLI0155,5,2023-04-20,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,5,15.0,92,-47,0.5,5.0,5,0,0,0,1.0,0,+90
FAC000117,CLI0155,6,2023-04-25,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,6,5.0,97,-52,0.5,5.0,6,0,0,0,1.0,0,+90
FAC000117,CLI0155,7,2023-05-07,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,7,12.0,109,-64,0.5,3.0,0,0,0,0,1.0,0,+90
FAC000117,CLI0155,8,2023-05-22,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,8,15.0,124,-79,0.5,5.0,1,0,0,0,1.0,0,+90
FAC000117,CLI0155,9,2023-06-28,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,9,37.0,161,-116,0.5,5.0,2,0,0,0,1.0,0,+90
FAC000117,CLI0155,10,2023-06-29,25532.31,45,38,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,25532.31,1.0,0,10,1.0,162,-117,0.5,8.0,0,0,0,0,1.0,0,+90
FAC000320,CLI0155,0,2023-02-18,16913.41,45,38,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,25532.31,0.6624,0,0,,0,45,0.5,,0,0,0,0,1.0,0,+90
FAC000320,CLI0155,1,2023-04-10,16913.41,45,38,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,25532.31,0.6624,0,1,51.0,51,-6,0.5,3.0,0,0,0,0,1.0,0,+90
FAC000320,CLI0155,2,2023-05-06,16913.41,45,38,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,25532.31,0.6624,0,2,26.0,77,-32,0.5,6.0,1,0,0,0,1.0,0,+90
FAC000320,CLI0155,3,2023-05-20,16913.41,45,38,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,25532.31,0.6624,0,3,14.0,91,-46,0.5,6.0,2,0,0,0,1.0,0,+90
FAC000320,CLI0155,4,2023-05-28,16913.41,45,38,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,25532.31,0.6624,0,4,8.0,99,-54,0.5,6.0,3,0,0,0,1.0,0,+90
FAC000320,CLI0155,5,2023-06-30,16913.41,45,38,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,25532.31,0.6624,0,5,33.0,132,-87,0.5,4.0,0,1,0,0,1.0,0,+90
FAC000579,CLI0155,0,2023-03-26,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,0,,0,90,0.0,,0,0,0,0,1.0,0,+90
FAC000579,CLI0155,1,2023-06-18,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,1,84.0,84,6,0.0,6.0,1,0,0,0,1.0,0,+90
FAC000579,CLI0155,2,2023-06-28,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,2,10.0,94,-4,0.0,6.0,2,0,0,0,1.0,0,+90
FAC000579,CLI0155,3,2023-07-28,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,3,30.0,124,-34,0.0,6.0,3,0,0,0,1.0,0,+90
FAC000579,CLI0155,4,2023-08-01,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,4,4.0,128,-38,0.0,6.0,4,0,0,0,1.0,0,+90
FAC000579,CLI0155,5,2023-08-03,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,5,2.0,130,-40,0.0,4.0,0,1,0,0,1.0,0,+90
FAC000579,CLI0155,6,2023-08-20,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,6,17.0,147,-57,0.0,8.0,0,0,0,0,1.0,0,+90
FAC000579,CLI0155,7,2023-08-27,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,7,7.0,154,-64,0.0,8.0,0,0,0,0,1.0,0,+90
FAC000579,CLI0155,8,2023-09-15,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,8,19.0,173,-83,0.0,5.0,1,0,0,0,1.0,0,+90
FAC000579,CLI0155,9,2023-09-17,25961.41,90,38,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,21222.86,1.2233,0,9,2.0,175,-85,0.0,5.0,2,0,0,0,1.0,0,+90
FAC000716,CLI0155,0,2023-04-13,2894.0,60,38,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,22802.38,0.1269,0,0,,0,60,0.2,,0,0,0,0,1.0,0,+90
FAC000716,CLI0155,1,2023-06-21,2894.0,60,38,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,22802.38,0.1269,0,1,69.0,69,-9,0.2,6.0,1,0,0,0,1.0,0,+90
FAC000716,CLI0155,2,2023-06-27,2894.0,60,38,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,22802.38,0.1269,0,2,6.0,75,-15,0.2,6.0,2,0,0,0,1.0,0,+90
FAC000716,CLI0155,3,2023-07-05,2894.0,60,38,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,22802.38,0.1269,0,3,8.0,83,-23,0.2,3.0,0,0,0,0,1.0,0,+90
FAC000716,CLI0155,4,2023-08-05,2894.0,60,38,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,22802.38,0.1269,0,4,31.0,114,-54,0.2,8.0,0,0,0,0,1.0,0,+90
FAC000716,CLI0155,5,2023-08-22,2894.0,60,38,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,22802.38,0.1269,0,5,17.0,131,-71,0.2,5.0,1,0,0,0,1.0,0,+90
FAC000716,CLI0155,6,2023-09-01,2894.0,60,38,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,22802.38,0.1269,0,6,10.0,141,-81,0.2,8.0,0,0,0,0,1.0,0,+90
FAC001034,CLI0155,0,2023-05-26,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,0,,0,90,0.1818,,0,0,0,0,1.0,0,+90
FAC001034,CLI0155,1,2023-09-09,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,1,106.0,106,-16,0.1818,0.0,0,0,0,0,1.0,0,+90
FAC001034,CLI0155,2,2023-09-21,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,2,12.0,118,-28,0.1818,6.0,1,0,0,0,1.0,0,+90
FAC001034,CLI0155,3,2023-09-24,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,3,3.0,121,-31,0.1818,6.0,2,0,0,0,1.0,0,+90
FAC001034,CLI0155,4,2023-10-06,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,4,12.0,133,-43,0.1818,2.0,0,0,1,0,1.0,0,+90
FAC001034,CLI0155,5,2023-10-13,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,5,7.0,140,-50,0.1818,5.0,1,0,1,0,1.0,0,+90
FAC001034,CLI0155,6,2023-10-18,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,6,5.0,145,-55,0.1818,2.0,0,0,1,0,1.0,0,+90
FAC001034,CLI0155,7,2023-11-03,9950.15,90,38,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,17825.28,0.5582,0,7,16.0,161,-71,0.1818,8.0,0,0,0,0,1.0,0,+90
FAC001128,CLI0155,0,2023-06-05,26971.72,90,38,0,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,16250.26,1.6598,0,0,,0,90,0.1667,,0,0,0,0,1.0,0,+30
FAC001128,CLI0155,1,2023-06-29,26971.72,90,38,0,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,16250.26,1.6598,0,1,24.0,24,66,0.1667,2.0,0,0,1,0,1.0,0,+30
FAC001128,CLI0155,2,2023-09-07,26971.72,90,38,0,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,16250.26,1.6598,0,2,70.0,94,-4,0.1667,6.0,1,0,0,0,1.0,0,+30
FAC001128,CLI0155,3,2023-09-10,26971.72,90,38,0,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,16250.26,1.6598,0,3,3.0,97,-7,0.1667,2.0,0,0,1,0,1.0,0,+30
FAC001180,CLI0155,0,2023-06-12,10674.76,90,38,0,0,0,0,0,0,0,0,1,6,0.0,0.0,1.0,18037.17,0.5918,0,0,,0,90,0.1667,,0,0,0,0,1.0,0,+30
FAC001180,CLI0155,1,2023-06-19,10674.76,90,38,0,0,0,0,0,0,0,0,1,6,0.0,0.0,1.0,18037.17,0.5918,0,1,7.0,7,83,0.1667,1.0,0,0,0,0,1.0,0,+30
FAC001180,CLI0155,2,2023-09-14,10674.76,90,38,0,0,0,0,0,0,0,0,1,6,0.0,0.0,1.0,18037.17,0.5918,0,2,87.0,94,-4,0.1667,4.0,0,1,0,0,1.0,0,+30
FAC001238,CLI0155,0,2023-06-19,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,0,,0,60,0.2143,,0,0,0,0,1.0,0,+90
FAC001238,CLI0155,1,2023-07-24,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,1,35.0,35,25,0.2143,2.0,0,0,1,0,1.0,0,+90
FAC001238,CLI0155,2,2023-08-22,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,2,29.0,64,-4,0.2143,6.0,1,0,1,0,1.0,0,+90
FAC001238,CLI0155,3,2023-08-26,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,3,4.0,68,-8,0.2143,6.0,2,0,1,0,1.0,0,+90
FAC001238,CLI0155,4,2023-09-01,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,4,6.0,74,-14,0.2143,7.0,3,0,1,0,1.0,0,+90
FAC001238,CLI0155,5,2023-09-16,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,5,15.0,89,-29,0.2143,8.0,0,0,0,0,1.0,0,+90
FAC001238,CLI0155,6,2023-10-01,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,6,15.0,104,-44,0.2143,5.0,1,0,0,0,1.0,0,+90
FAC001238,CLI0155,7,2023-10-05,1510.08,60,38,0,0,0,0,0,0,0,0,1,7,0.0,0.0,1.0,16985.39,0.0889,0,7,4.0,108,-48,0.2143,5.0,2,0,0,0,1.0,0,+90
FAC001246,CLI0155,0,2023-06-20,21687.72,60,38,0,0,0,0,0,0,0,0,1,8,0.0,0.0,1.0,15050.98,1.441,0,0,,0,60,0.2143,,0,0,0,0,1.0,0,+30
FAC001246,CLI0155,1,2023-08-21,21687.72,60,38,0,0,0,0,0,0,0,0,1,8,0.0,0.0,1.0,15050.98,1.441,0,1,62.0,62,-2,0.2143,3.0,0,0,0,0,1.0,0,+30
FAC001368,CLI0155,0,2023-07-06,7449.51,60,38,0,0,0,0,0,0,0,0,1,9,119.0,119.0,0.0,15788.4,0.4718,0,0,,0,60,0.3182,,0,0,0,0,1.0,1,+60
FAC001368,CLI0155,1,2023-08-11,7449.51,60,38,0,0,0,0,0,0,0,0,1,9,119.0,119.0,0.0,15788.4,0.4718,0,1,36.0,36,24,0.3182,6.0,1,0,0,0,1.0,1,+60
FAC001368,CLI0155,2,2023-09-09,7449.51,60,38,0,0,0,0,0,0,0,0,1,9,119.0,119.0,0.0,15788.4,0.4718,0,2,29.0,65,-5,0.3182,6.0,2,0,0,0,1.0,1,+60
FAC001368,CLI0155,3,2023-09-15,7449.51,60,38,0,0,0,0,0,0,0,0,1,9,119.0,119.0,0.0,15788.4,0.4718,0,3,6.0,71,-11,0.3182,6.0,3,0,0,0,1.0,1,+60
FAC001368,CLI0155,4,2023-09-17,7449.51,60,38,0,0,0,0,0,0,0,0,1,9,119.0,119.0,0.0,15788.4,0.4718,0,4,2.0,73,-13,0.3182,4.0,0,1,0,0,1.0,1,+60
FAC001368,CLI0155,5,2023-10-01,7449.51,60,38,0,0,0,0,0,0,0,0,1,9,119.0,119.0,0.0,15788.4,0.4718,0,5,14.0,87,-27,0.3182,8.0,0,0,0,0,1.0,1,+60
FAC001368,CLI0155,6,2023-10-05,7449.51,60,38,0,0,0,0,0,0,0,0,1,9,119.0,119.0,0.0,15788.4,0.4718,0,6,4.0,91,-31,0.3182,8.0,0,0,0,0,1.0,1,+60
FAC001467,CLI0155,0,2023-07-19,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,0,,0,30,0.3182,,0,0,0,0,1.0,1,+90
FAC001467,CLI0155,1,2023-08-05,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,1,17.0,17,13,0.3182,2.0,0,0,1,0,1.0,1,+90
FAC001467,CLI0155,2,2023-08-23,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,2,18.0,35,-5,0.3182,8.0,0,0,1,0,1.0,1,+90
FAC001467,CLI0155,3,2023-08-31,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,3,8.0,43,-13,0.3182,6.0,1,0,1,0,1.0,1,+90
FAC001467,CLI0155,4,2023-09-01,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,4,1.0,44,-14,0.3182,3.0,0,0,1,0,1.0,1,+90
FAC001467,CLI0155,5,2023-09-05,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,5,4.0,48,-18,0.3182,5.0,1,0,1,0,1.0,1,+90
FAC001467,CLI0155,6,2023-09-11,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,6,6.0,54,-24,0.3182,5.0,2,0,1,0,1.0,1,+90
FAC001467,CLI0155,7,2023-09-17,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,7,6.0,60,-30,0.3182,8.0,0,0,0,0,1.0,1,+90
FAC001467,CLI0155,8,2023-10-11,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,8,24.0,84,-54,0.3182,5.0,1,0,0,0,1.0,1,+90
FAC001467,CLI0155,9,2023-10-18,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,9,7.0,91,-61,0.3182,5.0,2,0,0,0,1.0,1,+90
FAC001467,CLI0155,10,2023-10-26,3187.83,30,38,0,0,0,0,0,0,0,0,1,10,107.0,107.0,0.0,14954.51,0.2132,0,10,8.0,99,-69,0.3182,5.0,3,0,0,0,1.0,1,+90
FAC001497,CLI0155,0,2023-07-23,5498.64,90,38,0,0,0,0,0,0,0,0,1,11,107.0,107.0,0.0,13884.81,0.396,0,0,,0,90,0.3182,,0,0,0,0,1.0,1,+60
FAC001497,CLI0155,1,2023-10-17,5498.64,90,38,0,0,0,0,0,0,0,0,1,11,107.0,107.0,0.0,13884.81,0.396,0,1,86.0,86,4,0.3182,6.0,1,0,0,0,1.0,1,+60
FAC001497,CLI0155,2,2023-10-22,5498.64,90,38,0,0,0,0,0,0,0,0,1,11,107.0,107.0,0.0,13884.81,0.396,0,2,5.0,91,-1,0.3182,6.0,2,0,0,0,1.0,1,+60
FAC001497,CLI0155,3,2023-10-25,5498.64,90,38,0,0,0,0,0,0,0,0,1,11,107.0,107.0,0.0,13884.81,0.396,0,3,3.0,94,-4,0.3182,2.0,0,0,1,0,1.0,1,+60
FAC001497,CLI0155,4,2023-11-04,5498.64,90,38,0,0,0,0,0,0,0,0,1,11,107.0,107.0,0.0,13884.81,0.396,0,4,10.0,104,-14,0.3182,8.0,0,0,1,0,1.0,1,+60
FAC001497,CLI0155,5,2023-11-08,5498.64,90,38,0,0,0,0,0,0,0,0,1,11,107.0,107.0,0.0,13884.81,0.396,0,5,4.0,108,-18,0.3182,5.0,1,0,0,0,1.0,1,+60
FAC001497,CLI0155,6,2023-11-17,5498.64,90,38,0,0,0,0,0,0,0,0,1,11,107.0,107.0,0.0,13884.81,0.396,0,6,9.0,117,-27,0.3182,0.0,0,0,0,0,1.0,1,+60
FAC001666,CLI0155,0,2023-08-16,24939.58,90,38,0,0,0,0,0,0,0,0,1,12,107.0,107.0,0.0,13185.96,1.8914,0,0,,0,90,0.3793,,0,0,0,1,0.0,3,+60
FAC001666,CLI0155,1,2023-11-25,24939.58,90,38,0,0,0,0,0,0,0,0,1,12,107.0,107.0,0.0,13185.96,1.8914,0,1,101.0,101,-11,0.3793,6.0,1,0,0,1,0.0,3,+60
FAC001666,CLI0155,2,2023-11-30,24939.58,90,38,0,0,0,0,0,0,0,0,1,12,107.0,107.0,0.0,13185.96,1.8914,0,2,5.0,106,-16,0.3793,6.0,2,0,0,1,0.0,3,+60
FAC001666,CLI0155,3,2023-12-05,24939.58,90,38,0,0,0,0,0,0,0,0,1,12,107.0,107.0,0.0,13185.96,1.8914,0,3,5.0,111,-21,0.3793,8.0,0,0,0,1,0.0,3,+60
FAC001666,CLI0155,4,2023-12-20,24939.58,90,38,0,0,0,0,0,0,0,0,1,12,107.0,107.0,0.0,13185.96,1.8914,0,4,15.0,126,-36,0.3793,6.0,1,0,0,1,0.0,3,+60
FAC001666,CLI0155,5,2023-12-31,24939.58,90,38,0,0,0,0,0,0,0,0,1,12,107.0,107.0,0.0,13185.96,1.8914,0,5,11.0,137,-47,0.3793,4.0,0,1,0,1,0.0,3,+60
FAC001721,CLI0155,0,2023-08-24,12650.29,45,38,0,0,0,0,0,0,0,0,1,13,72.0,72.0,0.0,14090.09,0.8978,0,0,,0,45,0.4118,,0,0,0,1,0.0,3,+60
FAC001721,CLI0155,1,2023-09-18,12650.29,45,38,0,0,0,0,0,0,0,0,1,13,72.0,72.0,0.0,14090.09,0.8978,0,1,25.0,25,20,0.4118,6.0,1,0,0,1,0.0,3,+60
FAC001721,CLI0155,2,2023-10-05,12650.29,45,38,0,0,0,0,0,0,0,0,1,13,72.0,72.0,0.0,14090.09,0.8978,0,2,17.0,42,3,0.4118,6.0,2,0,0,1,0.0,3,+60
FAC001721,CLI0155,3,2023-10-10,12650.29,45,38,0,0,0,0,0,0,0,0,1,13,72.0,72.0,0.0,14090.09,0.8978,0,3,5.0,47,-2,0.4118,4.0,0,1,0,1,0.0,3,+60
FAC001721,CLI0155,4,2023-10-11,12650.29,45,38,0,0,0,0,0,0,0,0,1,13,72.0,72.0,0.0,14090.09,0.8978,0,4,1.0,48,-3,0.4118,6.0,1,1,0,1,0.0,3,+60
FAC001721,CLI0155,5,2023-11-20,12650.29,45,38,0,0,0,0,0,0,0,0,1,13,72.0,72.0,0.0,14090.09,0.8978,0,5,40.0,88,-43,0.4118,5.0,2,1,0,1,0.0,3,+60
FAC001721,CLI0155,6,2023-11-21,12650.29,45,38,0,0,0,0,0,0,0,0,1,13,72.0,72.0,0.0,14090.09,0.8978,0,6,1.0,89,-44,0.4118,3.0,0,0,0,1,0.0,3,+60
FAC002622,CLI0155,0,2023-12-29,19913.41,45,38,0,0,0,0,0,0,0,0,1,14,59.54,50.0,0.0,13987.24,1.4237,1,0,,0,45,0.4146,,0,0,0,7,0.0,7,+60
FAC002622,CLI0155,1,2024-01-24,19913.41,45,38,0,0,0,0,0,0,0,0,1,14,59.54,50.0,0.0,13987.24,1.4237,1,1,26.0,26,19,0.4146,6.0,1,0,0,7,0.0,7,+60
