gestion_id,factura_id,cliente_id,fecha_gestion,canal,contacto_exitoso,resultado,motivo_no_pago,dias_mora_en_gestion
GES012874,FAC004836,CLI0042,2025-03-28,carta_notarial,1,rechazo_pago,promete_pagar,92
GES012875,FAC004837,CLI0050,2024-11-14,whatsapp,0,no_contesta,,0
GES012876,FAC004837,CLI0050,2025-02-02,email,1,disputa_monto,problemas_internos,8
GES012877,FAC004837,CLI0050,2025-02-09,llamada,1,promesa_de_pago,promete_pagar,15
GES012878,FAC004837,CLI0050,2025-02-18,llamada,1,rechazo_pago,promete_pagar,24
GES012879,FAC004837,CLI0050,2025-04-02,visita,0,cliente_ausente,,67
GES012880,FAC004837,CLI0050,2025-04-26,visita,1,rechazo_pago,promete_pagar,91
GES012881,FAC004837,CLI0050,2025-05-01,carta_notarial,1,rechazo_pago,desconoce_deuda,96
GES012882,FAC004837,CLI0050,2025-05-03,carta_notarial,1,rechazo_pago,promete_pagar,98
GES012883,FAC004837,CLI0050,2025-05-04,carta_notarial,0,cliente_ausente,,99
GES012884,FAC004838,CLI0105,2024-11-20,whatsapp,1,confirma_pago,,0
GES012885,FAC004838,CLI0105,2024-11-27,email,0,no_contesta,,1
GES012886,FAC004838,CLI0105,2024-12-24,llamada,0,no_contesta,,28
GES012887,FAC004839,CLI0129,2024-12-01,whatsapp,1,confirma_pago,,0
GES012888,FAC004839,CLI0129,2024-12-20,email,0,no_contesta,,9
GES012889,FAC004840,CLI0159,2024-11-21,whatsapp,0,no_contesta,,0
GES012890,FAC004841,CLI0034,2024-11-17,whatsapp,0,no_contesta,,0
GES012891,FAC004841,CLI0034,2025-01-05,email,0,no_contesta,,39
GES012892,FAC004841,CLI0034,2025-01-11,llamada,0,no_contesta,,45
GES012893,FAC004841,CLI0034,2025-01-29,llamada,0,no_contesta,,63
GES012894,FAC004841,CLI0034,2025-01-31,visita,1,disputa_monto,problemas_internos,65
GES012895,FAC004841,CLI0034,2025-02-01,visita,0,cliente_ausente,,66
GES012896,FAC004841,CLI0034,2025-02-16,carta_notarial,1,rechazo_pago,en_proceso_de_pago,81
GES012897,FAC004841,CLI0034,2025-02-26,carta_notarial,0,cliente_ausente,,91
GES012898,FAC004841,CLI0034,2025-02-28,carta_notarial,1,rechazo_pago,promete_pagar,93
GES012899,FAC004843,CLI0098,2025-01-14,whatsapp,0,no_contesta,,0
GES012900,FAC004846,CLI0009,2024-11-18,whatsapp,1,confirma_pago,,0
GES012901,FAC004846,CLI0009,2024-12-07,email,0,no_contesta,,9
GES012902,FAC004846,CLI0009,2024-12-12,llamada,1,promesa_de_pago,promete_pagar,14
GES012903,FAC004846,CLI0009,2024-12-24,llamada,0,no_contesta,,26
GES012904,FAC004846,CLI0009,2024-12-30,visita,1,promesa_de_pago,problemas_internos,32
GES012905,FAC004847,CLI0037,2024-12-29,whatsapp,1,en_proceso_interno,disputa_factura,1
GES012906,FAC004848,CLI0043,2024-11-22,whatsapp,1,confirma_pago,,0
GES012907,FAC004851,CLI0076,2025-01-01,whatsapp,1,disputa_monto,rechazo_total,4
GES012908,FAC004851,CLI0076,2025-01-06,email,1,promesa_de_pago,promete_pagar,9
GES012909,FAC004852,CLI0088,2024-12-20,whatsapp,1,en_proceso_interno,problemas_internos,7
GES012910,FAC004852,CLI0088,2024-12-25,email,0,no_contesta,,12
GES012911,FAC004852,CLI0088,2024-12-27,llamada,1,rechazo_pago,promete_pagar,14
GES012912,FAC004852,CLI0088,2024-12-28,llamada,0,no_contesta,,15
GES012913,FAC004852,CLI0088,2025-01-04,visita,0,cliente_ausente,,22
GES012914,FAC004852,CLI0088,2025-01-19,visita,1,promesa_de_pago,promete_pagar,37
GES012915,FAC004852,CLI0088,2025-02-03,carta_notarial,1,disputa_monto,flujo_de_caja,52
GES012916,FAC004852,CLI0088,2025-02-05,carta_notarial,1,rechazo_pago,rechazo_total,54
GES012917,FAC004853,CLI0115,2025-01-15,whatsapp,1,en_proceso_interno,,0
GES012918,FAC004853,CLI0115,2025-02-03,email,1,rechazo_pago,rechazo_total,7
GES012919,FAC004853,CLI0115,2025-02-23,llamada,0,no_contesta,,27
GES012920,FAC004853,CLI0115,2025-03-07,llamada,1,rechazo_pago,desconoce_deuda,39
GES012921,FAC004853,CLI0115,2025-03-09,visita,1,promesa_de_pago,promete_pagar,41
GES012922,FAC004853,CLI0115,2025-03-23,visita,0,cliente_ausente,,55
GES012923,FAC004853,CLI0115,2025-03-25,carta_notarial,1,rechazo_pago,problemas_internos,57
GES012924,FAC004853,CLI0115,2025-03-30,carta_notarial,1,rechazo_pago,desconoce_deuda,62
GES012925,FAC004853,CLI0115,2025-04-04,carta_notarial,1,disputa_monto,problemas_internos,67
GES012926,FAC004853,CLI0115,2025-04-07,carta_notarial,1,confirma_pago,,70
GES012927,FAC004855,CLI0188,2025-01-29,whatsapp,0,no_contesta,,2
GES012928,FAC004855,CLI0188,2025-01-30,email,0,no_contesta,,3
GES012929,FAC004856,CLI0057,2024-11-17,whatsapp,0,no_contesta,,0
GES012930,FAC004858,CLI0114,2024-12-31,whatsapp,1,en_proceso_interno,rechazo_total,2
GES012931,FAC004859,CLI0018,2024-12-31,whatsapp,1,en_proceso_interno,rechazo_total,1
GES012932,FAC004859,CLI0018,2025-01-02,email,1,promesa_de_pago,disputa_factura,3
GES012933,FAC004860,CLI0020,2024-11-06,whatsapp,0,no_contesta,,0
GES012934,FAC004861,CLI0038,2024-11-05,whatsapp,1,promesa_de_pago,,0
GES012935,FAC004862,CLI0045,2024-11-10,whatsapp,1,confirma_pago,,0
GES012936,FAC004862,CLI0045,2024-12-05,email,0,no_contesta,,5
GES012937,FAC004862,CLI0045,2024-12-14,llamada,1,rechazo_pago,flujo_de_caja,14
GES012938,FAC004862,CLI0045,2024-12-16,llamada,1,rechazo_pago,promete_pagar,16
GES012939,FAC004862,CLI0045,2025-01-01,visita,1,disputa_monto,rechazo_total,32
GES012940,FAC004863,CLI0115,2024-12-20,whatsapp,1,disputa_monto,promete_pagar,5
GES012941,FAC004863,CLI0115,2025-01-15,email,0,no_contesta,,31
GES012942,FAC004863,CLI0115,2025-02-02,llamada,0,no_contesta,,49
GES012943,FAC004863,CLI0115,2025-02-04,llamada,1,promesa_de_pago,disputa_factura,51
GES012944,FAC004863,CLI0115,2025-02-08,visita,0,cliente_ausente,,55
GES012945,FAC004863,CLI0115,2025-02-09,visita,1,disputa_monto,disputa_factura,56
GES012946,FAC004865,CLI0141,2025-02-07,whatsapp,0,no_contesta,,9
GES012947,FAC004865,CLI0141,2025-02-16,email,1,confirma_pago,,18
GES012948,FAC004865,CLI0141,2025-03-02,llamada,0,no_contesta,,32
GES012949,FAC004867,CLI0169,2024-12-22,whatsapp,1,confirma_pago,,0
GES012950,FAC004868,CLI0171,2025-02-14,whatsapp,0,no_contesta,,16
GES012951,FAC004869,CLI0181,2024-11-10,whatsapp,1,confirma_pago,,0
GES012952,FAC004869,CLI0181,2024-12-04,email,0,no_contesta,,4
GES012953,FAC004869,CLI0181,2024-12-06,llamada,0,no_contesta,,6
GES012954,FAC004869,CLI0181,2024-12-10,llamada,0,no_contesta,,10
GES012955,FAC004869,CLI0181,2024-12-18,visita,1,disputa_monto,desconoce_deuda,18
GES012956,FAC004869,CLI0181,2024-12-25,visita,1,rechazo_pago,desconoce_deuda,25
GES012957,FAC004870,CLI0184,2024-11-18,whatsapp,1,confirma_pago,,0
GES012958,FAC004870,CLI0184,2024-12-07,email,0,no_contesta,,7
GES012959,FAC004870,CLI0184,2025-01-10,llamada,0,no_contesta,,41
GES012960,FAC004870,CLI0184,2025-01-24,llamada,1,rechazo_pago,rechazo_total,55
GES012961,FAC004870,CLI0184,2025-02-27,visita,0,cliente_ausente,,89
GES012962,FAC004871,CLI0027,2025-02-14,whatsapp,1,disputa_monto,promete_pagar,15
GES012963,FAC004872,CLI0036,2024-12-03,whatsapp,0,no_contesta,,0
GES012964,FAC004872,CLI0036,2025-01-09,email,0,no_contesta,,9
GES012965,FAC004872,CLI0036,2025-01-16,llamada,0,no_contesta,,16
GES012966,FAC004872,CLI0036,2025-01-23,llamada,0,no_contesta,,23
GES012967,FAC004872,CLI0036,2025-01-25,visita,1,confirma_pago,,25
GES012968,FAC004872,CLI0036,2025-03-15,visita,0,cliente_ausente,,74
GES012969,FAC004872,CLI0036,2025-03-17,carta_notarial,1,rechazo_pago,desconoce_deuda,76
GES012970,FAC004872,CLI0036,2025-03-25,carta_notarial,1,en_proceso_interno,flujo_de_caja,84
GES012971,FAC004873,CLI0046,2024-12-22,whatsapp,0,no_contesta,,6
GES012972,FAC004874,CLI0065,2024-11-28,whatsapp,1,promesa_de_pago,,0
GES012973,FAC004875,CLI0099,2024-11-23,whatsapp,1,disputa_monto,,0
GES012974,FAC004876,CLI0131,2024-11-20,whatsapp,0,no_contesta,,0
GES012975,FAC004877,CLI0026,2024-12-03,whatsapp,1,disputa_monto,rechazo_total,1
GES012976,FAC004877,CLI0026,2024-12-04,email,1,en_proceso_interno,rechazo_total,2
GES012977,FAC004877,CLI0026,2024-12-31,llamada,0,no_contesta,,29
GES012978,FAC004877,CLI0026,2025-02-04,llamada,1,promesa_de_pago,problemas_internos,64
GES012979,FAC004877,CLI0026,2025-02-10,visita,0,cliente_ausente,,70
GES012980,FAC004877,CLI0026,2025-02-18,visita,1,rechazo_pago,en_proceso_de_pago,78
GES012981,FAC004877,CLI0026,2025-03-02,carta_notarial,1,en_proceso_interno,rechazo_total,90
GES012982,FAC004878,CLI0027,2024-11-22,whatsapp,1,en_proceso_interno,,0
GES012983,FAC004879,CLI0037,2024-12-20,whatsapp,0,no_contesta,,18
GES012984,FAC004879,CLI0037,2025-01-03,email,0,no_contesta,,32
GES012985,FAC004879,CLI0037,2025-01-04,llamada,1,disputa_monto,promete_pagar,33
GES012986,FAC004879,CLI0037,2025-01-10,llamada,0,no_contesta,,39
GES012987,FAC004879,CLI0037,2025-01-16,visita,1,promesa_de_pago,en_proceso_de_pago,45
GES012988,FAC004880,CLI0047,2024-11-05,whatsapp,1,en_proceso_interno,,0
GES012989,FAC004880,CLI0047,2024-12-16,email,0,no_contesta,,14
GES012990,FAC004880,CLI0047,2024-12-26,llamada,1,disputa_monto,desconoce_deuda,24
GES012991,FAC004880,CLI0047,2025-01-02,llamada,0,no_contesta,,31
GES012992,FAC004880,CLI0047,2025-01-03,visita,0,cliente_ausente,,32
GES012993,FAC004880,CLI0047,2025-01-13,visita,0,cliente_ausente,,42
GES012994,FAC004882,CLI0131,2025-02-10,whatsapp,1,en_proceso_interno,promete_pagar,10
GES012995,FAC004883,CLI0136,2024-11-12,whatsapp,1,disputa_monto,,0
GES012996,FAC004883,CLI0136,2024-12-07,email,1,confirma_pago,,0
GES012997,FAC004883,CLI0136,2025-01-03,llamada,1,confirma_pago,,17
GES012998,FAC004883,CLI0136,2025-01-06,llamada,1,promesa_de_pago,problemas_internos,20
GES012999,FAC004883,CLI0136,2025-01-09,visita,0,cliente_ausente,,23
GES013000,FAC004883,CLI0136,2025-01-15,visita,1,disputa_monto,problemas_internos,29
GES013001,FAC004883,CLI0136,2025-01-31,carta_notarial,1,promesa_de_pago,flujo_de_caja,45
GES013002,FAC004883,CLI0136,2025-02-14,carta_notarial,1,rechazo_pago,rechazo_total,59
GES013003,FAC004884,CLI0186,2025-01-26,whatsapp,0,no_contesta,,0
GES013004,FAC004884,CLI0186,2025-02-07,email,1,promesa_de_pago,desconoce_deuda,7
GES013005,FAC004884,CLI0186,2025-02-15,llamada,1,rechazo_pago,disputa_factura,15
GES013006,FAC004884,CLI0186,2025-02-19,llamada,0,no_contesta,,19
GES013007,FAC004884,CLI0186,2025-03-01,visita,1,confirma_pago,,29
GES013008,FAC004885,CLI0041,2024-12-03,whatsapp,1,confirma_pago,,0
GES013009,FAC004887,CLI0120,2024-11-10,whatsapp,1,disputa_monto,,0
GES013010,FAC004887,CLI0120,2025-01-06,email,0,no_contesta,,4
GES013011,FAC004887,CLI0120,2025-01-12,llamada,0,no_contesta,,10
GES013012,FAC004888,CLI0154,2024-12-04,whatsapp,1,promesa_de_pago,promete_pagar,1
GES013013,FAC004888,CLI0154,2024-12-06,email,0,no_contesta,,3
GES013014,FAC004888,CLI0154,2024-12-07,llamada,0,no_contesta,,4
GES013015,FAC004889,CLI0170,2024-12-15,whatsapp,1,promesa_de_pago,,0
GES013016,FAC004892,CLI0079,2025-01-14,whatsapp,0,no_contesta,,26
GES013017,FAC004892,CLI0079,2025-01-15,email,1,rechazo_pago,en_proceso_de_pago,27
GES013018,FAC004892,CLI0079,2025-02-12,llamada,0,no_contesta,,55
GES013019,FAC004892,CLI0079,2025-02-15,llamada,1,promesa_de_pago,en_proceso_de_pago,58
GES013020,FAC004892,CLI0079,2025-02-23,visita,1,disputa_monto,desconoce_deuda,66
GES013021,FAC004892,CLI0079,2025-02-25,visita,1,promesa_de_pago,rechazo_total,68
GES013022,FAC004892,CLI0079,2025-02-28,carta_notarial,1,en_proceso_interno,en_proceso_de_pago,71
GES013023,FAC004892,CLI0079,2025-03-05,carta_notarial,1,disputa_monto,desconoce_deuda,76
GES013024,FAC004892,CLI0079,2025-03-10,carta_notarial,1,pagado,,81
GES013025,FAC004894,CLI0088,2024-12-22,whatsapp,1,en_proceso_interno,rechazo_total,3
GES013026,FAC004895,CLI0105,2025-01-11,whatsapp,1,promesa_de_pago,promete_pagar,8
GES013027,FAC004895,CLI0105,2025-01-19,email,0,no_contesta,,16
GES013028,FAC004895,CLI0105,2025-01-21,llamada,1,rechazo_pago,en_proceso_de_pago,18
GES013029,FAC004896,CLI0127,2024-11-23,whatsapp,0,no_contesta,,0
GES013030,FAC004896,CLI0127,2024-12-06,email,0,no_contesta,,2
GES013031,FAC004896,CLI0127,2024-12-17,llamada,1,promesa_de_pago,rechazo_total,13
GES013032,FAC004896,CLI0127,2024-12-21,llamada,0,no_contesta,,17
GES013033,FAC004896,CLI0127,2024-12-30,visita,0,cliente_ausente,,26
GES013034,FAC004896,CLI0127,2025-01-12,visita,1,rechazo_pago,desconoce_deuda,39
GES013035,FAC004896,CLI0127,2025-01-16,carta_notarial,1,rechazo_pago,promete_pagar,43
GES013036,FAC004896,CLI0127,2025-02-01,carta_notarial,1,rechazo_pago,promete_pagar,59
GES013037,FAC004896,CLI0127,2025-02-02,carta_notarial,1,rechazo_pago,disputa_factura,60
GES013038,FAC004897,CLI0186,2024-11-08,whatsapp,1,confirma_pago,,0
GES013039,FAC004897,CLI0186,2024-12-17,email,0,no_contesta,,13
GES013040,FAC004897,CLI0186,2024-12-19,llamada,1,promesa_de_pago,rechazo_total,15
GES013041,FAC004898,CLI0005,2025-01-09,whatsapp,0,no_contesta,,5
GES013042,FAC004898,CLI0005,2025-01-19,email,0,no_contesta,,15
GES013043,FAC004898,CLI0005,2025-02-04,llamada,1,pagado,,31
GES013044,FAC004898,CLI0005,2025-02-08,llamada,0,no_contesta,,35
GES013045,FAC004898,CLI0005,2025-02-12,visita,1,rechazo_pago,desconoce_deuda,39
GES013046,FAC004898,CLI0005,2025-02-18,visita,1,rechazo_pago,rechazo_total,45
GES013047,FAC004900,CLI0053,2025-01-09,whatsapp,0,no_contesta,,0
GES013048,FAC004900,CLI0053,2025-02-06,email,1,en_proceso_interno,flujo_de_caja,3
GES013049,FAC004900,CLI0053,2025-02-14,llamada,1,en_proceso_interno,disputa_factura,11
GES013050,FAC004900,CLI0053,2025-02-21,llamada,1,en_proceso_interno,problemas_internos,18
GES013051,FAC004900,CLI0053,2025-03-03,visita,0,cliente_ausente,,28
GES013052,FAC004900,CLI0053,2025-03-18,visita,0,cliente_ausente,,43
GES013053,FAC004901,CLI0064,2024-11-30,whatsapp,1,confirma_pago,,0
GES013054,FAC004901,CLI0064,2025-01-08,email,1,en_proceso_interno,en_proceso_de_pago,4
GES013055,FAC004902,CLI0074,2025-02-07,whatsapp,0,no_contesta,,4
GES013056,FAC004903,CLI0094,2024-11-26,whatsapp,1,en_proceso_interno,,0
GES013057,FAC004903,CLI0094,2024-12-07,email,0,no_contesta,,2
GES013058,FAC004903,CLI0094,2024-12-25,llamada,0,no_contesta,,20
GES013059,FAC004905,CLI0104,2024-11-21,whatsapp,1,confirma_pago,,0
GES013060,FAC004905,CLI0104,2025-01-01,email,1,promesa_de_pago,desconoce_deuda,12
GES013061,FAC004906,CLI0118,2024-11-12,whatsapp,1,promesa_de_pago,,0
GES013062,FAC004907,CLI0140,2025-02-12,whatsapp,0,no_contesta,,9
GES013063,FAC004908,CLI0185,2024-12-31,whatsapp,1,confirma_pago,,0
GES013064,FAC004909,CLI0189,2025-01-05,whatsapp,1,promesa_de_pago,en_proceso_de_pago,1
GES013065,FAC004909,CLI0189,2025-01-07,email,0,no_contesta,,3
GES013066,FAC004909,CLI0189,2025-01-09,llamada,0,no_contesta,,5
GES013067,FAC004910,CLI0005,2024-12-06,whatsapp,0,no_contesta,,0
GES013068,FAC004911,CLI0075,2024-12-23,whatsapp,1,promesa_de_pago,desconoce_deuda,2
GES013069,FAC004911,CLI0075,2024-12-24,email,0,no_contesta,,3
GES013070,FAC004911,CLI0075,2024-12-26,llamada,1,rechazo_pago,en_proceso_de_pago,5
GES013071,FAC004911,CLI0075,2025-01-08,llamada,0,no_contesta,,18
GES013072,FAC004911,CLI0075,2025-01-10,visita,1,promesa_de_pago,rechazo_total,20
GES013073,FAC004911,CLI0075,2025-01-25,visita,1,disputa_monto,rechazo_total,35
GES013074,FAC004911,CLI0075,2025-01-30,carta_notarial,1,rechazo_pago,desconoce_deuda,40
GES013075,FAC004911,CLI0075,2025-01-31,carta_notarial,0,cliente_ausente,,41
GES013076,FAC004911,CLI0075,2025-02-01,carta_notarial,1,rechazo_pago,desconoce_deuda,42
GES013077,FAC004911,CLI0075,2025-02-15,carta_notarial,1,disputa_monto,flujo_de_caja,56
GES013078,FAC004912,CLI0080,2024-12-15,whatsapp,1,en_proceso_interno,,0
GES013079,FAC004912,CLI0080,2025-01-10,email,0,no_contesta,,20
GES013080,FAC004913,CLI0095,2025-02-05,whatsapp,1,promesa_de_pago,desconoce_deuda,1
GES013081,FAC004914,CLI0117,2025-02-06,whatsapp,1,disputa_monto,flujo_de_caja,2
GES013082,FAC004914,CLI0117,2025-02-09,email,1,confirma_pago,,5
GES013083,FAC004914,CLI0117,2025-02-15,llamada,0,numero_invalido,,11
GES013084,FAC004914,CLI0117,2025-03-07,llamada,0,no_contesta,,31
GES013085,FAC004914,CLI0117,2025-03-18,visita,0,cliente_ausente,,42
GES013086,FAC004914,CLI0117,2025-05-02,visita,1,disputa_monto,desconoce_deuda,87
GES013087,FAC004914,CLI0117,2025-05-12,carta_notarial,0,cliente_ausente,,97
GES013088,FAC004915,CLI0121,2024-12-06,whatsapp,1,en_proceso_interno,,0
GES013089,FAC004915,CLI0121,2024-12-29,email,1,pagado,,8
GES013090,FAC004915,CLI0121,2025-01-04,llamada,1,pagado,,14
GES013091,FAC004916,CLI0154,2024-12-03,whatsapp,1,confirma_pago,,0
GES013092,FAC004916,CLI0154,2025-01-07,email,0,no_contesta,,2
GES013093,FAC004916,CLI0154,2025-01-20,llamada,1,disputa_monto,flujo_de_caja,15
GES013094,FAC004916,CLI0154,2025-03-02,llamada,1,en_proceso_interno,rechazo_total,56
GES013095,FAC004916,CLI0154,2025-03-23,visita,1,confirma_pago,,77
GES013096,FAC004916,CLI0154,2025-03-30,visita,1,rechazo_pago,en_proceso_de_pago,84
GES013097,FAC004916,CLI0154,2025-04-02,carta_notarial,1,rechazo_pago,en_proceso_de_pago,87
GES013098,FAC004917,CLI0002,2024-11-21,whatsapp,1,promesa_de_pago,,0
GES013099,FAC004917,CLI0002,2025-01-05,email,1,rechazo_pago,problemas_internos,29
GES013100,FAC004917,CLI0002,2025-01-21,llamada,1,disputa_monto,problemas_internos,45
GES013101,FAC004917,CLI0002,2025-01-23,llamada,0,no_contesta,,47
GES013102,FAC004917,CLI0002,2025-02-13,visita,1,promesa_de_pago,disputa_factura,68
GES013103,FAC004917,CLI0002,2025-02-18,visita,1,disputa_monto,flujo_de_caja,73
GES013104,FAC004917,CLI0002,2025-02-20,carta_notarial,1,rechazo_pago,en_proceso_de_pago,75
GES013105,FAC004917,CLI0002,2025-03-02,carta_notarial,0,cliente_ausente,,85
GES013106,FAC004917,CLI0002,2025-03-28,carta_notarial,1,rechazo_pago,rechazo_total,111
GES013107,FAC004917,CLI0002,2025-03-31,carta_notarial,1,rechazo_pago,en_proceso_de_pago,114
GES013108,FAC004918,CLI0006,2025-01-07,whatsapp,1,promesa_de_pago,en_proceso_de_pago,1
GES013109,FAC004918,CLI0006,2025-01-10,email,1,pagado,,4
GES013110,FAC004918,CLI0006,2025-01-12,llamada,0,no_contesta,,6
GES013111,FAC004919,CLI0018,2025-01-24,whatsapp,1,promesa_de_pago,desconoce_deuda,18
GES013112,FAC004920,CLI0037,2024-11-10,whatsapp,0,no_contesta,,0
GES013113,FAC004920,CLI0037,2025-01-29,email,1,promesa_de_pago,desconoce_deuda,23
GES013114,FAC004920,CLI0037,2025-01-30,llamada,0,no_contesta,,24
GES013115,FAC004920,CLI0037,2025-02-03,llamada,1,promesa_de_pago,flujo_de_caja,28
GES013116,FAC004920,CLI0037,2025-02-14,visita,1,pagado,,39
GES013117,FAC004921,CLI0066,2025-01-09,whatsapp,1,en_proceso_interno,desconoce_deuda,3
GES013118,FAC004922,CLI0076,2024-12-05,whatsapp,1,promesa_de_pago,,0
GES013119,FAC004922,CLI0076,2024-12-08,email,0,no_contesta,,1
GES013120,FAC004923,CLI0126,2025-02-09,whatsapp,1,pagado,,4
GES013121,FAC004924,CLI0134,2024-11-27,whatsapp,0,no_contesta,,0
GES013122,FAC004924,CLI0134,2025-01-15,email,0,no_contesta,,9
GES013123,FAC004924,CLI0134,2025-01-27,llamada,0,numero_invalido,,21
GES013124,FAC004924,CLI0134,2025-02-04,llamada,0,no_contesta,,29
GES013125,FAC004925,CLI0182,2024-11-27,whatsapp,1,confirma_pago,,0
GES013126,FAC004927,CLI0018,2025-01-28,whatsapp,1,confirma_pago,,21
GES013127,FAC004928,CLI0038,2024-11-14,whatsapp,1,confirma_pago,,0
GES013128,FAC004929,CLI0186,2024-11-12,whatsapp,0,no_contesta,,0
GES013129,FAC004929,CLI0186,2024-12-15,email,1,disputa_monto,flujo_de_caja,7
GES013130,FAC004929,CLI0186,2025-01-19,llamada,0,numero_invalido,,42
GES013131,FAC004929,CLI0186,2025-01-27,llamada,1,pagado,,50
GES013132,FAC004929,CLI0186,2025-03-29,visita,1,rechazo_pago,problemas_internos,111
GES013133,FAC004930,CLI0193,2025-01-08,whatsapp,0,no_contesta,,1
GES013134,FAC004930,CLI0193,2025-01-16,email,0,no_contesta,,9
GES013135,FAC004930,CLI0193,2025-01-25,llamada,0,no_contesta,,18
GES013136,FAC004930,CLI0193,2025-02-10,llamada,0,no_contesta,,34
GES013137,FAC004930,CLI0193,2025-02-11,visita,0,cliente_ausente,,35
GES013138,FAC004930,CLI0193,2025-02-15,visita,1,promesa_de_pago,en_proceso_de_pago,39
GES013139,FAC004930,CLI0193,2025-02-18,carta_notarial,0,cliente_ausente,,42
GES013140,FAC004930,CLI0193,2025-03-02,carta_notarial,0,cliente_ausente,,54
GES013141,FAC004930,CLI0193,2025-03-10,carta_notarial,0,cliente_ausente,,62
GES013142,FAC004930,CLI0193,2025-03-16,carta_notarial,0,cliente_ausente,,68
GES013143,FAC004931,CLI0015,2024-12-14,whatsapp,1,confirma_pago,,0
GES013144,FAC004932,CLI0062,2024-12-06,whatsapp,0,no_contesta,,0
GES013145,FAC004932,CLI0062,2024-12-07,email,0,no_contesta,,0
GES013146,FAC004932,CLI0062,2024-12-28,llamada,1,confirma_pago,,4
GES013147,FAC004932,CLI0062,2024-12-31,llamada,0,no_contesta,,7
GES013148,FAC004932,CLI0062,2025-01-13,visita,1,rechazo_pago,promete_pagar,20
GES013149,FAC004932,CLI0062,2025-01-22,visita,1,pagado,,29
GES013150,FAC004932,CLI0062,2025-03-28,carta_notarial,1,pagado,,94
GES013151,FAC004933,CLI0077,2025-01-12,whatsapp,1,disputa_monto,rechazo_total,4
GES013152,FAC004934,CLI0086,2024-12-07,whatsapp,1,en_proceso_interno,,0
GES013153,FAC004934,CLI0086,2025-02-01,email,1,pagado,,24
GES013154,FAC004934,CLI0086,2025-02-02,llamada,0,no_contesta,,25
GES013155,FAC004934,CLI0086,2025-02-18,llamada,1,confirma_pago,,41
GES013156,FAC004935,CLI0095,2025-01-17,whatsapp,0,numero_invalido,,9
GES013157,FAC004935,CLI0095,2025-01-22,email,0,no_contesta,,14
GES013158,FAC004936,CLI0113,2024-12-24,whatsapp,0,no_contesta,,0
GES013159,FAC004936,CLI0113,2025-02-23,email,1,promesa_de_pago,rechazo_total,16
GES013160,FAC004936,CLI0113,2025-02-25,llamada,0,no_contesta,,18
GES013161,FAC004937,CLI0162,2025-02-22,whatsapp,1,rechazo_pago,en_proceso_de_pago,15
GES013162,FAC004937,CLI0162,2025-02-25,email,0,no_contesta,,18
GES013163,FAC004937,CLI0162,2025-02-27,llamada,1,rechazo_pago,disputa_factura,20
GES013164,FAC004937,CLI0162,2025-03-11,llamada,1,pagado,,32
GES013165,FAC004938,CLI0039,2025-02-10,whatsapp,0,no_contesta,,2
GES013166,FAC004939,CLI0076,2024-11-20,whatsapp,1,en_proceso_interno,,0
GES013167,FAC004939,CLI0076,2025-01-11,email,0,no_contesta,,2
GES013168,FAC004939,CLI0076,2025-01-18,llamada,0,no_contesta,,9
GES013169,FAC004939,CLI0076,2025-01-27,llamada,1,en_proceso_interno,problemas_internos,18
GES013170,FAC004939,CLI0076,2025-02-06,visita,0,cliente_ausente,,28
GES013171,FAC004939,CLI0076,2025-02-08,visita,1,en_proceso_interno,flujo_de_caja,30
GES013172,FAC004940,CLI0089,2024-11-16,whatsapp,1,confirma_pago,,0
GES013173,FAC004940,CLI0089,2025-01-11,email,0,no_contesta,,17
GES013174,FAC004940,CLI0089,2025-01-12,llamada,0,no_contesta,,18
GES013175,FAC004940,CLI0089,2025-02-17,llamada,0,no_contesta,,54
GES013176,FAC004940,CLI0089,2025-02-19,visita,1,en_proceso_interno,disputa_factura,56
GES013177,FAC004942,CLI0140,2025-01-01,whatsapp,0,no_contesta,,7
GES013178,FAC004942,CLI0140,2025-01-10,email,0,no_contesta,,16
GES013179,FAC004942,CLI0140,2025-01-29,llamada,1,en_proceso_interno,desconoce_deuda,35
GES013180,FAC004944,CLI0027,2024-12-31,whatsapp,1,en_proceso_interno,rechazo_total,5
GES013181,FAC004945,CLI0083,2024-12-27,whatsapp,1,rechazo_pago,problemas_internos,1
GES013182,FAC004946,CLI0085,2024-12-07,whatsapp,1,en_proceso_interno,,0
GES013183,FAC004946,CLI0085,2024-12-27,email,0,no_contesta,,1
GES013184,FAC004946,CLI0085,2024-12-28,llamada,0,no_contesta,,2
GES013185,FAC004947,CLI0138,2024-12-16,whatsapp,0,no_contesta,,5
GES013186,FAC004947,CLI0138,2024-12-17,email,0,no_contesta,,6
GES013187,FAC004947,CLI0138,2024-12-18,llamada,0,no_contesta,,7
GES013188,FAC004947,CLI0138,2025-01-23,llamada,0,no_contesta,,43
GES013189,FAC004947,CLI0138,2025-01-27,visita,1,rechazo_pago,problemas_internos,47
GES013190,FAC004947,CLI0138,2025-02-20,visita,1,disputa_monto,problemas_internos,71
GES013191,FAC004947,CLI0138,2025-02-21,carta_notarial,0,cliente_ausente,,72
GES013192,FAC004947,CLI0138,2025-03-06,carta_notarial,1,en_proceso_interno,flujo_de_caja,85
GES013193,FAC004948,CLI0143,2024-12-05,whatsapp,0,no_contesta,,0
GES013194,FAC004948,CLI0143,2024-12-29,email,0,no_contesta,,18
